WARNING: SYSTEM:App name: SDL Application
WARNING: SYSTEM:App version: <unspecified>
WARNING: SYSTEM:App ID: <unspecified>
WARNING: SYSTEM:SDL revision: release-3.2.16-0-gc9a6709bd (libsdl.org)
WARNING: RENDER:Created renderer: metal
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Leather_Armor with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG REGISTRY: get_weapon('shortbow') -> reach=8, two_handed=False
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (71, 93)
DEBUG: Pathfinding active, remaining steps: 2
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=32.7
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=16.8
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=16.3
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=19.0
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=20.6
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=67.5
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=101.5
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=103.4
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=55.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=55.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=63.9
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=84.0
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=91.7
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=32.4
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=42.8
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=110.4
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=110.4
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=72.7
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=73.0
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=76.5
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=72.9
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=65.0
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=88.8
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=52.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=70.7
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=107.4
DEBUG: Checked 26 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (72, 93)
DEBUG: Pathfinding active, remaining steps: 1
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=33.6
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=15.8
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=15.3
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=19.0
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=20.4
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=66.6
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=100.9
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=102.8
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=56.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=56.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=63.6
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=84.0
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=92.3
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=32.2
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=43.6
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=109.8
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=109.9
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=72.8
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=73.2
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=75.7
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=72.0
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=65.0
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=89.4
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=53.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=70.9
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=106.8
DEBUG: Checked 26 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
WARNING: PROCESS_ACTIONS: mouse_action = {'left_click': (81, 93)}
WARNING: Mouse action type: left_click, value: (81, 93), has handler: True
WARNING: Calling mouse handler for left_click
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (73, 93)
DEBUG: Pathfinding active, remaining steps: 8
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=34.5
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=14.9
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=14.3
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=19.0
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=20.2
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=65.8
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=100.3
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=102.2
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=57.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=57.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=63.3
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=84.0
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=93.0
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=32.1
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=44.4
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=109.3
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=109.3
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=73.0
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=73.3
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=74.8
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=71.1
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=65.0
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=89.9
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=54.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=71.0
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=106.3
DEBUG: Checked 26 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (74, 93)
DEBUG: Pathfinding active, remaining steps: 7
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=35.5
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=13.9
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=13.3
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=19.1
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=20.1
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=64.9
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=99.6
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=101.6
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=58.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=58.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=63.1
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=84.0
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=93.6
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=32.1
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=45.2
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=108.8
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=108.7
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=73.2
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=73.5
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=73.9
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=70.2
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=65.0
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=90.4
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=55.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=71.2
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=105.7
DEBUG: Checked 26 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (75, 93)
DEBUG: Pathfinding active, remaining steps: 6
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=36.4
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=13.0
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=12.4
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=19.2
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=20.0
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=64.0
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=99.0
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=101.0
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=59.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=59.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=62.8
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=84.1
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=94.3
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=32.0
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=46.0
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=108.2
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=108.2
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=73.3
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=73.8
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=73.1
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=69.4
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=65.0
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=91.0
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=56.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=71.4
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=105.1
DEBUG: Checked 26 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (76, 93)
DEBUG: Pathfinding active, remaining steps: 5
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=37.3
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=12.1
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=11.4
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=19.4
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=20.0
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=63.1
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=98.4
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=100.4
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=60.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=60.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=62.6
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=84.1
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=94.9
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=32.0
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=46.9
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=107.7
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=107.6
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=73.5
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=74.0
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=72.2
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=68.5
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=65.1
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=91.5
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=57.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=71.6
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=104.6
DEBUG: Checked 26 enemies, 0 in range
DEBUG: Enemy in range: None
